,endTime,artistName,trackName,msPlayed,artist_genres
18096,2023-12-07 01:37,Lynyrd Skynyrd,Free Bird,280659,"['album rock', 'classic rock', 'hard rock', 'rock', 'southern rock']"
18097,2023-12-07 01:38,Eminem,Public Service Announcement 2000,27866,"['detroit hip hop', 'hip hop', 'rap']"
18098,2023-12-07 01:43,Eminem,Kill You,264400,"['detroit hip hop', 'hip hop', 'rap']"
18099,2023-12-07 01:50,"Paul ""Bunyan"" Rosenberg",Paul - Skit,10600,[]
18100,2023-12-07 01:50,Eminem,Stan,404106,"['detroit hip hop', 'hip hop', 'rap']"
18101,2023-12-07 01:54,Eminem,Who Knew,227760,"['detroit hip hop', 'hip hop', 'rap']"
18102,2023-12-07 01:54,Eminem,Steve Berman,53573,"['detroit hip hop', 'hip hop', 'rap']"
18103,2023-12-07 01:59,Eminem,The Way I Am,290426,"['detroit hip hop', 'hip hop', 'rap']"
18104,2023-12-07 02:04,Eminem,The Real Slim Shady,284200,"['detroit hip hop', 'hip hop', 'rap']"
18105,2023-12-07 02:06,Eminem,Remember Me?,119514,"['detroit hip hop', 'hip hop', 'rap']"
18106,2023-12-07 02:11,Eminem,I'm Back,309760,"['detroit hip hop', 'hip hop', 'rap']"
18107,2023-12-07 02:17,Eminem,Marshall Mathers,321266,"['detroit hip hop', 'hip hop', 'rap']"
18108,2023-12-07 02:17,Eminem,Ken Kaniff - Skit,10262,"['detroit hip hop', 'hip hop', 'rap']"
18109,2023-12-07 02:24,Eminem,Drug Ballad,300266,"['detroit hip hop', 'hip hop', 'rap']"
18110,2023-12-07 02:28,Eminem,Amityville,254773,"['detroit hip hop', 'hip hop', 'rap']"
18111,2023-12-07 02:29,Eminem,Bitch Please II,8717,"['detroit hip hop', 'hip hop', 'rap']"
18112,2023-12-07 03:06,Eminem,Who Knew,227760,"['detroit hip hop', 'hip hop', 'rap']"
18113,2023-12-07 03:08,Eminem,The Real Slim Shady,92895,"['detroit hip hop', 'hip hop', 'rap']"
18114,2023-12-07 03:52,Eminem,The Real Slim Shady,285523,"['detroit hip hop', 'hip hop', 'rap']"
18115,2023-12-07 03:58,Eminem,Stan,364994,"['detroit hip hop', 'hip hop', 'rap']"
18116,2023-12-07 15:59,Eminem,Who Knew,3041,"['detroit hip hop', 'hip hop', 'rap']"
18117,2023-12-07 16:04,Eminem,The Real Slim Shady,284200,"['detroit hip hop', 'hip hop', 'rap']"
18118,2023-12-07 16:07,Eminem,Who Knew,217849,"['detroit hip hop', 'hip hop', 'rap']"
18119,2023-12-07 16:25,Eminem,No Love,220311,"['detroit hip hop', 'hip hop', 'rap']"
18120,2023-12-07 17:27,Eminem,No Love,299506,"['detroit hip hop', 'hip hop', 'rap']"
18121,2023-12-07 17:31,Eminem,The Monster,250188,"['detroit hip hop', 'hip hop', 'rap']"
18122,2023-12-07 17:36,Eminem,Without Me,290320,"['detroit hip hop', 'hip hop', 'rap']"
18123,2023-12-07 17:41,Eminem,Love The Way You Lie,263373,"['detroit hip hop', 'hip hop', 'rap']"
18124,2023-12-07 17:44,Eminem,Stan,185989,"['detroit hip hop', 'hip hop', 'rap']"
18125,2023-12-07 17:44,Eminem,Lose Yourself,18088,"['detroit hip hop', 'hip hop', 'rap']"
18126,2023-12-07 17:45,Eminem,Curtains Up - Skit,29826,"['detroit hip hop', 'hip hop', 'rap']"
18127,2023-12-07 17:50,Eminem,White America,324546,"['detroit hip hop', 'hip hop', 'rap']"
18128,2023-12-07 17:55,Eminem,Business,251720,"['detroit hip hop', 'hip hop', 'rap']"
18129,2023-12-07 18:00,Eminem,Cleanin' Out My Closet,297840,"['detroit hip hop', 'hip hop', 'rap']"
18130,2023-12-07 18:05,Eminem,Square Dance,323720,"['detroit hip hop', 'hip hop', 'rap']"
18131,2023-12-07 18:06,Eminem,The Kiss - Skit,75920,"['detroit hip hop', 'hip hop', 'rap']"
18132,2023-12-07 18:10,Eminem,Soldier,226213,"['detroit hip hop', 'hip hop', 'rap']"
18133,2023-12-07 18:15,Eminem,Say Goodbye Hollywood,272840,"['detroit hip hop', 'hip hop', 'rap']"
18134,2023-12-07 18:58,Eminem,Drips,221154,"['detroit hip hop', 'hip hop', 'rap']"
18135,2023-12-07 19:02,Eminem,Without Me,290320,"['detroit hip hop', 'hip hop', 'rap']"
18136,2023-12-07 19:03,Eminem,Paul Rosenberg - Skit,22746,"['detroit hip hop', 'hip hop', 'rap']"
18137,2023-12-07 19:04,Eminem,Sing For The Moment,49907,"['detroit hip hop', 'hip hop', 'rap']"
18138,2023-12-07 19:36,YoungBoy Never Broke Again,Lil Top,185745,"['baton rouge rap', 'rap']"
18139,2023-12-07 19:38,Trippie Redd,Hate Me (feat. YoungBoy Never Broke Again),144770,"['melodic rap', 'rap', 'trap']"
18140,2023-12-07 19:41,YoungBoy Never Broke Again,Slime Belief,192606,"['baton rouge rap', 'rap']"
18141,2023-12-07 19:44,YoungBoy Never Broke Again,No Where,157845,"['baton rouge rap', 'rap']"
18142,2023-12-07 19:45,YoungBoy Never Broke Again,Better Than Ever (feat. Rod Wave),1369,"['baton rouge rap', 'rap']"
18143,2023-12-07 19:45,Trippie Redd,Hate Me (feat. YoungBoy Never Broke Again),73700,"['melodic rap', 'rap', 'trap']"
18144,2023-12-07 19:48,YoungBoy Never Broke Again,Through the Storm,163566,"['baton rouge rap', 'rap']"
18145,2023-12-07 19:51,YoungBoy Never Broke Again,Hot Now,128413,"['baton rouge rap', 'rap']"
18146,2023-12-07 19:52,YoungBoy Never Broke Again,You the One,99389,"['baton rouge rap', 'rap']"
18147,2023-12-07 19:54,YoungBoy Never Broke Again,You the One,1322,"['baton rouge rap', 'rap']"
18148,2023-12-07 19:56,Lil Yachty,NBAYOUNGBOAT,129600,"['atl hip hop', 'melodic rap', 'rap', 'trap']"
18149,2023-12-07 19:58,YoungBoy Never Broke Again,Nevada,132288,"['baton rouge rap', 'rap']"
18150,2023-12-07 20:01,YoungBoy Never Broke Again,House Arrest Tingz,168280,"['baton rouge rap', 'rap']"
18151,2023-12-07 20:03,YoungBoy Never Broke Again,All In,156662,"['baton rouge rap', 'rap']"
18152,2023-12-07 20:05,YoungBoy Never Broke Again,Heart & Soul,87133,"['baton rouge rap', 'rap']"
18153,2023-12-07 20:08,YoungBoy Never Broke Again,In Control,181436,"['baton rouge rap', 'rap']"
18154,2023-12-07 20:10,YoungBoy Never Broke Again,Right Foot Creep,159085,"['baton rouge rap', 'rap']"
18155,2023-12-07 20:11,YoungBoy Never Broke Again,Ranada,26154,"['baton rouge rap', 'rap']"
18156,2023-12-07 20:11,YoungBoy Never Broke Again,My Address Public,1130,"['baton rouge rap', 'rap']"
18157,2023-12-07 20:11,YoungBoy Never Broke Again,FREEDDAWG,1301,"['baton rouge rap', 'rap']"
18158,2023-12-07 20:11,Joyner Lucas,Cut U Off,24813,"['boston hip hop', 'hip hop', 'pop rap', 'rap']"
18159,2023-12-07 22:52,J. Cole,Love Yourz,211496,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']"
18160,2023-12-07 22:56,Kodak Black,Roll in Peace (feat. XXXTENTACION),213132,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']"
18161,2023-12-07 23:00,Lil Baby,Life Goes On,232995,"['atl hip hop', 'atl trap', 'rap', 'trap']"
18162,2023-12-07 23:18,YoungBoy Never Broke Again,Nevada,6548,"['baton rouge rap', 'rap']"
18163,2023-12-07 23:18,Juice WRLD,Bandit (with YoungBoy Never Broke Again),6083,"['chicago rap', 'melodic rap', 'rap']"
18164,2023-12-07 23:18,D.O.D,Sleepless,57585,"['electro house', 'house', 'pop dance', 'uk dance']"
18165,2023-12-07 23:21,YoungBoy Never Broke Again,Nevada,155737,"['baton rouge rap', 'rap']"
18166,2023-12-07 23:22,YoungBoy Never Broke Again,Came A Long Way,2507,"['baton rouge rap', 'rap']"
18167,2023-12-07 23:22,YoungBoy Never Broke Again,Bitch Let's Do It,82231,"['baton rouge rap', 'rap']"
18168,2023-12-07 23:25,YoungBoy Never Broke Again,Ranada,176483,"['baton rouge rap', 'rap']"
18169,2023-12-07 23:26,DaBaby,Bestie,64318,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']"
18170,2023-12-07 23:28,YoungBoy Never Broke Again,Outside Today,129105,"['baton rouge rap', 'rap']"
18171,2023-12-07 23:30,YoungBoy Never Broke Again,Through the Storm,121820,"['baton rouge rap', 'rap']"
18172,2023-12-08 01:36,Lil Baby,Pure Cocaine,154023,"['atl hip hop', 'atl trap', 'rap', 'trap']"
18173,2023-12-08 01:38,Joey Bada$$,Love Is Only a Feeling,152041,"['conscious hip hop', 'hip hop', 'rap']"
18174,2023-12-08 01:42,A$AP Mob,"Frat Rules (feat. A$AP Rocky, Playboi Carti & Big Sean)",218946,"['hip hop', 'rap', 'southern hip hop', 'trap']"
18175,2023-12-08 01:44,Baby Keem,ORANGE SODA,129882,"['hip hop', 'rap']"
18176,2023-12-08 01:54,Frank Ocean,Pyramids,592920,"['lgbtq+ hip hop', 'neo soul']"
18177,2023-12-08 01:57,Kodak Black,Transportin',169344,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']"
18178,2023-12-08 02:01,Kendrick Lamar,LOVE. FEAT. ZACARI.,213400,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
18179,2023-12-08 02:04,Childish Gambino,"III. Telegraph Ave. (""Oakland"" by Lloyd)",210673,"['atl hip hop', 'hip hop', 'rap']"
18180,2023-12-08 02:07,A$AP Rocky,Sundress,158205,"['east coast hip hop', 'hip hop', 'rap', 'trap']"
18181,2023-12-08 02:10,J. Cole,Kevin’s Heart,200309,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']"
18182,2023-12-08 02:14,Lil Uzi Vert,Neon Guts (feat. Pharrell Williams),258789,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']"
18183,2023-12-08 02:19,Mac Miller,Fight the Feeling (feat. Kendrick Lamar & Iman Omari),272412,"['hip hop', 'pittsburgh rap', 'rap']"
18184,2023-12-08 03:19,Mac Miller,What's the Use?,11080,"['hip hop', 'pittsburgh rap', 'rap']"
18185,2023-12-08 16:22,Drake,Circo Loco,236795,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
18186,2023-12-08 16:26,J. Cole,Love Yourz,211496,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']"
18187,2023-12-08 16:29,Lil Tjay,Project Walls (feat. YoungBoy Never Broke Again),152217,"['brooklyn drill', 'melodic rap', 'nyc rap', 'rap']"
18188,2023-12-08 16:31,"Tyler, The Creator",WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),121572,"['hip hop', 'rap']"
18189,2023-12-08 16:33,YoungBoy Never Broke Again,Nevada,155737,"['baton rouge rap', 'rap']"
18190,2023-12-08 16:36,Metro Boomin,Overdue (with Travis Scott),166093,"['hip hop', 'rap']"
18191,2023-12-08 16:42,Kanye West,Devil In A New Dress,351946,"['chicago rap', 'hip hop', 'rap']"
18192,2023-12-08 16:46,Young Thug,Oh U Went (feat. Drake),185333,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap']"
18193,2023-12-08 16:49,Lil Yachty,Strike (Holster),148115,"['atl hip hop', 'melodic rap', 'rap', 'trap']"
18194,2023-12-08 16:54,Drake,On The Radar Freestyle,275280,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
18195,2023-12-08 16:56,YoungBoy Never Broke Again,Outside Today,129105,"['baton rouge rap', 'rap']"
18196,2023-12-08 16:59,Brent Faiyaz,JACKIE BROWN,169013,"['r&b', 'rap']"
18197,2023-12-08 17:00,Key Glock,Son Of A Gun,106826,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']"
18198,2023-12-08 17:03,JID,Dance Now (feat. Kenny Mason),161542,"['hip hop', 'pop rap', 'rap', 'underground hip hop']"
18199,2023-12-08 17:07,Eminem,The Way I Am,5123,"['detroit hip hop', 'hip hop', 'rap']"
18200,2023-12-08 17:07,Eminem,Who Knew,227760,"['detroit hip hop', 'hip hop', 'rap']"
18201,2023-12-08 17:12,Eminem,The Real Slim Shady,284200,"['detroit hip hop', 'hip hop', 'rap']"
18202,2023-12-08 17:12,Eminem,Steve Berman,21455,"['detroit hip hop', 'hip hop', 'rap']"
18203,2023-12-08 17:16,Three 6 Mafia,Stay Fly,236600,"['crunk', 'dirty south rap', 'gangster rap', 'memphis hip hop', 'southern hip hop', 'tennessee hip hop', 'trap']"
18204,2023-12-08 17:19,Gucci Mane,Lemonade,203291,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
18205,2023-12-08 17:23,Lupe Fiasco,"Kick, Push",219033,"['chicago rap', 'conscious hip hop', 'hip hop', 'political hip hop', 'pop rap', 'rap', 'southern hip hop']"
18206,2023-12-08 18:12,Mustard Service,Backburn,21512,"['indie garage rock', 'miami indie']"
18207,2023-12-08 18:12,Pinegrove,Need 2,191796,"['countrygaze', 'new jersey indie', 'small room']"
18208,2023-12-08 18:16,Meek Mill,Dreams and Nightmares,230693,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
18209,2023-12-08 18:20,Tom Petty,Love Is A Long Road,247600,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']"
18210,2023-12-08 18:24,Tom Petty,I Won't Back Down,178360,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']"
18211,2023-12-08 18:26,Tom Petty,Runnin' Down A Dream,138750,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']"
18212,2023-12-08 18:28,Genesis Owusu,Stay Blessed,1194,['australian hip hop']
18213,2023-12-08 18:28,Momma,Biohazard,2943,"['bubblegrunge', 'indie rock', 'small room']"
18214,2023-12-08 18:28,Yeah Yeah Yeahs,Spitting Off the Edge of the World,90261,"['alternative dance', 'alternative rock', 'art pop', 'dance-punk', 'garage rock', 'indie rock', 'modern rock', 'neo-synthpop', 'new rave']"
18215,2023-12-08 18:28,Yves Tumor,God Is a Circle,896,"['art pop', 'escape room', 'experimental pop', 'experimental r&b', 'hypnagogic pop']"
18216,2023-12-08 18:29,Green Day,Basket Case,69162,"['modern rock', 'permanent wave', 'punk', 'rock']"
18217,2023-12-08 18:31,Green Day,Basket Case,99370,"['modern rock', 'permanent wave', 'punk', 'rock']"
18218,2023-12-08 18:33,Whirr,Rose Cold,115520,"['american shoegaze', 'dreamgaze', 'dreamo', 'grungegaze', 'indie shoegaze', 'nu gaze', 'shoegaze']"
18219,2023-12-08 18:37,Mustard Service,Late Night Drive,235000,"['indie garage rock', 'miami indie']"
18220,2023-12-08 18:43,MF DOOM,Doomsday,298053,"['alternative hip hop', 'east coast hip hop', 'hip hop', 'instrumental hip hop', 'rap']"
18221,2023-12-08 18:44,wave to earth,homesick,77274,['korean city pop']
18222,2023-12-08 18:49,Erykah Badu,Didn't Cha Know,238733,"['afrofuturism', 'alternative r&b', 'neo soul', 'r&b']"
18223,2023-12-08 19:04,Mac DeMarco,Another One,158356,"['edmonton indie', 'lo-fi indie', 'pov: indie']"
18224,2023-12-08 20:38,Mac Miller,What's the Use?,15490,"['hip hop', 'pittsburgh rap', 'rap']"
18225,2023-12-08 20:42,Modern Baseball,Hope,232534,"['alternative emo', 'emo', 'philly indie', 'pov: indie']"
18226,2023-12-08 20:45,TV Girl,The Desolation Tango,181166,['pov: indie']
18227,2023-12-08 20:47,MF DOOM,Rhymes Like Dimes,227,"['alternative hip hop', 'east coast hip hop', 'hip hop', 'instrumental hip hop', 'rap']"
18228,2023-12-08 20:47,Modern Color,Jacaranda,104981,"['american shoegaze', 'dreamo']"
18229,2023-12-08 20:52,Cuco,Amor de Siempre,321951,"['bedroom pop', 'dream pop']"
18230,2023-12-08 20:55,Verzache,Needs,177479,"['lo-fi chill', 'sad lo-fi']"
18231,2023-12-08 20:59,Whirr,Before You Head Off,247603,"['american shoegaze', 'dreamgaze', 'dreamo', 'grungegaze', 'indie shoegaze', 'nu gaze', 'shoegaze']"
18232,2023-12-08 21:03,TV Girl,Blue Hair,217000,['pov: indie']
18233,2023-12-08 21:06,saturdays at your place,tarot cards,181528,['5th wave emo']
18234,2023-12-08 21:32,Madvillain,Raid,150520,"['abstract hip hop', 'alternative hip hop', 'hip hop', 'psychedelic hip hop']"
18235,2023-12-08 21:34,Mustard Service,The Dominoes,133000,"['indie garage rock', 'miami indie']"
18236,2023-12-08 21:37,Mac DeMarco,No Other Heart,173117,"['edmonton indie', 'lo-fi indie', 'pov: indie']"
18237,2023-12-08 21:42,Whirr,Under the Same Name,279451,"['american shoegaze', 'dreamgaze', 'dreamo', 'grungegaze', 'indie shoegaze', 'nu gaze', 'shoegaze']"
18238,2023-12-08 21:45,Whirr,Ease,206533,"['american shoegaze', 'dreamgaze', 'dreamo', 'grungegaze', 'indie shoegaze', 'nu gaze', 'shoegaze']"
18239,2023-12-08 21:48,Mac DeMarco,Another One,160991,"['edmonton indie', 'lo-fi indie', 'pov: indie']"
18240,2023-12-08 21:53,MF DOOM,Doomsday,298053,"['alternative hip hop', 'east coast hip hop', 'hip hop', 'instrumental hip hop', 'rap']"
18241,2023-12-08 21:57,Mustard Service,Late Night Drive,235000,"['indie garage rock', 'miami indie']"
18242,2023-12-08 22:00,Modern Baseball,The Weekend,210250,"['alternative emo', 'emo', 'philly indie', 'pov: indie']"
18243,2023-12-08 22:02,Modern Baseball,Re-Do,131000,"['alternative emo', 'emo', 'philly indie', 'pov: indie']"
18244,2023-12-08 22:06,Verzache,January,196363,"['lo-fi chill', 'sad lo-fi']"
18245,2023-12-08 22:09,TV Girl,The Desolation Tango,181166,['pov: indie']
18246,2023-12-08 22:13,Rex Orange County,Sunflower,252230,['bedroom pop']
18247,2023-12-08 22:20,TV Girl,Louise,194453,['pov: indie']
18248,2023-12-08 22:24,American Football,The Summer Ends,286040,"['alternative emo', 'dreamo', 'emo', 'math rock', 'midwest emo']"
18249,2023-12-08 22:28,Ponytails,Twilight Heat,241000,[]
18250,2023-12-08 22:33,The Strokes,Why Are Sundays So Depressing,275666,"['alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock']"
18251,2023-12-08 22:37,Mom Jeans.,Movember,217260,"['alternative emo', 'diy emo', 'emo', 'indie punk', 'north carolina emo']"
18252,2023-12-08 22:38,Modern Baseball,Broken Cash Machine,109633,"['alternative emo', 'emo', 'philly indie', 'pov: indie']"
18253,2023-12-08 22:43,Cosmo Pyke,Wish You Were Gone,261453,['uk contemporary r&b']
18254,2023-12-08 22:47,Cosmo Pyke,Curser's Lament,265000,['uk contemporary r&b']
18255,2023-12-08 22:49,Modern Baseball,Coals,131536,"['alternative emo', 'emo', 'philly indie', 'pov: indie']"
18256,2023-12-08 22:52,Modern Baseball,The Waterboy Returns,162470,"['alternative emo', 'emo', 'philly indie', 'pov: indie']"
18257,2023-12-08 22:56,Hot Flash Heat Wave,Gutter Girl,224714,"['indie garage rock', 'indie surf', 'surf punk']"
18258,2023-12-08 22:56,The Strokes,Juicebox,34061,"['alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock']"
18259,2023-12-09 00:25,Eminem,Who Knew,224142,"['detroit hip hop', 'hip hop', 'rap']"
18260,2023-12-09 00:27,"Tyler, The Creator",WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),115240,"['hip hop', 'rap']"
18261,2023-12-09 16:25,Kodak Black,"If I'm Lyin', I'm Flyin'",130929,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']"
18262,2023-12-09 16:30,Lil Wayne,Let It All Work Out,316192,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
18263,2023-12-09 16:33,Future,Solo,32370,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
18264,2023-12-09 16:35,Ken Carson,Fighting My Demons,150401,['rage rap']
18265,2023-12-09 16:36,Travis Scott,Maria I'm Drunk (feat. Justin Bieber & Young Thug),7528,"['hip hop', 'rap', 'slap house']"
18266,2023-12-09 16:39,Meek Mill,Dreams and Nightmares,230693,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
18267,2023-12-09 16:42,A$AP Rocky,Peso,169560,"['east coast hip hop', 'hip hop', 'rap', 'trap']"
18268,2023-12-09 16:48,KIDS SEE GHOSTS,Reborn,324674,['rap']
18269,2023-12-09 16:50,Future,Married To The Game,130037,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
