,Unnamed: 0,trackName,Artist,msPlayed,artist_genres,Track Play Count
281,281,Shape of You,Ed Sheeran,233713,"['pop', 'singer-songwriter pop', 'uk pop']",1
280,280,Dive,Ed Sheeran,238440,"['pop', 'singer-songwriter pop', 'uk pop']",1
4333,4333,Girls Need Love (Remix),Summer Walker & Drake,222387,"['r&b', 'rap']",1
278,278,Eraser,Ed Sheeran,227587,"['pop', 'singer-songwriter pop', 'uk pop']",1
3038,3038,I Think I'm OKAY,"Machine Gun Kelly, YUNGBLUD & Travis Barker",169397,"['alabama rap', 'trap']",1
6885,6885,Never Grow Up (Taylor's Version),Taylor Swift,292920,['pop'],1
2463,2463,Right Back,Khalid,215227,"['pop', 'pop r&b']",1
3704,3704,Purple Hat,Sofi Tukker,178369,['edm'],1
3701,3701,Renee's Song,Bazzi,130546,['pop'],1
3396,3396,Ex (feat. YG),Ty Dolla $ign,163139,"['hip hop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']",1
73,73,Cedarwood Road,U2,265268,"['irish rock', 'permanent wave', 'rock']",1
3690,3690,Suicidal Lofi,MemeDaLord,265535,['cali rap'],1
3401,3401,Available,Justin Bieber,195341,"['canadian pop', 'pop']",1
7027,7027,Calling For You (feat. 21 Savage),Drake,285630,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",1
3682,3682,Gold Mine,Joyner Lucas,190307,"['boston hip hop', 'hip hop', 'pop rap', 'rap']",1
3680,3680,Finally (feat. Chris Brown),Joyner Lucas,215843,"['boston hip hop', 'hip hop', 'pop rap', 'rap']",1
3672,3672,Isis (feat. Logic),Joyner Lucas,236501,"['boston hip hop', 'hip hop', 'pop rap', 'rap']",1
3403,3403,Second Emotion (feat. Travis Scott),Justin Bieber,202718,"['canadian pop', 'pop']",1
3405,3405,Take It Out On Me,Justin Bieber,178016,"['canadian pop', 'pop']",1
7035,7035,Tried Our Best,Drake,209991,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",1
7036,7036,Screw The World (Interlude),Drake,112093,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",1
7038,7038,Members Only (feat. PARTYNEXTDOOR),Drake,277721,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",1
3408,3408,E.T.A.,Justin Bieber,176744,"['canadian pop', 'pop']",1
3656,3656,Save Your Tears,The Weeknd,215627,"['canadian contemporary r&b', 'canadian pop', 'pop']",1
7041,7041,8am in Charlotte,Drake,266848,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",1
7043,7043,Gently (feat. Bad Bunny),Drake,133694,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",1
58,58,Pompeii,Bastille,214148,"['metropopolis', 'modern rock', 'pop']",1
74,74,Sing,Ed Sheeran,235382,"['pop', 'singer-songwriter pop', 'uk pop']",1
3389,3389,Revelator Eyes,The Paper Kites,262267,"['australian indie folk', 'indie anthem-folk', 'indie folk', 'stomp and flutter', 'stomp and holler']",1
56,56,Brave,Sara Bareilles,220460,"['acoustic pop', 'ectofolk', 'lilith', 'neo mellow', 'pop rock', 'post-teen pop']",1
3713,3713,Baggage (feat. Khaji Beats),Breakfast Santana,264438,[],1
3773,3773,Atlas Hands,Benjamin Francis Leftwich,171334,"['acoustic pop', 'indie anthem-folk', 'indie folk', 'york indie']",1
3768,3768,"i hate u, i love u (feat. Olivia O'Brien)",gnash,251034,"['alt z', 'pop']",1
3309,3309,I Feel Everything,Waters,203787,['christian a cappella'],1
3318,3318,Margarita,Jammy,156851,[],1
97,97,Yolo (feat. Adam Levine & Kendrick Lamar),The Lonely Island,188787,"['comedy rap', 'comic']",1
3759,3759,Home,Edward Sharpe & The Magnetic Zeros,306320,"['la indie', 'stomp and holler']",1
3757,3757,Selfish,Madison Beer,223270,['pop'],1
3325,3325,Heartache Medication,Jon Pardi,209110,"['contemporary country', 'country', 'country road', 'modern country rock']",1
95,95,Every Breaking Wave,U2,252162,"['irish rock', 'permanent wave', 'rock']",1
93,93,California (There Is No End to Love),U2,239846,"['irish rock', 'permanent wave', 'rock']",1
3337,3337,PARADISE TO ME,Niko Moon,216152,[],1
3747,3747,Cold Feet,Loud Luxury,181957,"['edm', 'pop dance', 'uk dance']",1
3343,3343,One Less Lonely Girl,Justin Bieber,229107,"['canadian pop', 'pop']",1
3356,3356,Bud,916frosty,211116,"['emo rap', 'melodic rap']",1
3361,3361,Luv Is Art (feat. Lil Uzi Vert),A Boogie wit da Hoodie,161056,"['melodic rap', 'rap', 'trap']",1
7014,7014,Stella Brown,Jelani Aryeh,187415,['bedroom soul'],1
3365,3365,Hit 'Em Up (feat. Trap Manny),A Boogie wit da Hoodie,204420,"['melodic rap', 'rap', 'trap']",1
3366,3366,Stain (feat. DaBaby),A Boogie wit da Hoodie,175128,"['melodic rap', 'rap', 'trap']",1
3371,3371,Another Day Gone (feat. Khalid),A Boogie wit da Hoodie,188025,"['melodic rap', 'rap', 'trap']",1
7050,7050,Green Mile,SZA,214386,"['pop', 'r&b', 'rap']",1
3636,3636,The Purge,Scarlxrd,168673,"['dark trap', 'scream rap']",1
3996,3996,DO BETTER,Gunna,152387,"['atl hip hop', 'melodic rap', 'rap', 'trap']",1
3566,3566,Hate Me (feat. YoungBoy Never Broke Again),Trippie Redd,144771,"['melodic rap', 'rap', 'trap']",1
7102,7102,letter to my brudda,21 Savage,159134,"['atl hip hop', 'hip hop', 'rap']",1
7103,7103,dangerous,"21 Savage, Lil Durk & Metro Boomin",265305,"['atl hip hop', 'hip hop', 'rap']",1
3560,3560,Behind Barz (Bonus),Drake,163121,[],1
7105,7105,prove it,21 Savage & Summer Walker,207586,"['atl hip hop', 'hip hop', 'rap']",1
7110,7110,Gold Dust,Galantis,234661,"['dance pop', 'edm', 'pop', 'pop dance']",1
7111,7111,Fishtail,Lana Del Rey,242548,"['art pop', 'pop']",1
3547,3547,Maybe,Alina Baraz & Galimatias,216000,"['vapor soul', 'vapor twitch']",1
3546,3546,Make You Feel,Alina Baraz & Galimatias,220800,"['vapor soul', 'vapor twitch']",1
3545,3545,Can I,Alina Baraz & Galimatias,230400,"['vapor soul', 'vapor twitch']",1
3544,3544,Drift,Galimatias & Alina Baraz,223448,"['vapor soul', 'vapor twitch']",1
3541,3541,Cardigan,Don Toliver,158709,"['pop rap', 'rap', 'trap']",1
3540,3540,Candy,Don Toliver,236462,"['pop rap', 'rap', 'trap']",1
7115,7115,Summer Bummer (feat. A$AP Rocky & Playboi Carti),Lana Del Rey,260672,"['art pop', 'pop']",1
3534,3534,Heaven Or Hell,Don Toliver,183484,"['pop rap', 'rap', 'trap']",1
8,8,Guns For Hands,twenty one pilots,273347,"['modern rock', 'pop', 'pov: indie', 'rock']",1
7122,7122,Closer to You,Clairo,184293,"['bedroom pop', 'indie pop', 'pov: indie']",1
5,5,The Run and Go,twenty one pilots,229013,"['modern rock', 'pop', 'pov: indie', 'rock']",1
3508,3508,Urgency (feat. Syd),Lil Uzi Vert,181161,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']",1
3509,3509,Baby Pluto,Lil Uzi Vert,210261,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']",1
7101,7101,pop ur shit,"21 Savage, Young Thug & Metro Boomin",193320,"['atl hip hop', 'hip hop', 'rap']",1
7095,7095,see the real,21 Savage,182039,"['atl hip hop', 'hip hop', 'rap']",1
3441,3441,Firefly (feat. Nao),Mura Masa,228493,"['channel islands indie', 'escape room', 'hyperpop', 'indie soul', 'vapor soul']",1
3574,3574,Bean (Kobe) [feat. Chief Keef],Lil Uzi Vert,238816,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']",1
7055,7055,The Color Violet,Tory Lanez,226467,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",1
3630,3630,ORANGE SODA,Baby Keem,129882,"['hip hop', 'rap']",1
3626,3626,Hot Now,YoungBoy Never Broke Again,128414,"['baton rouge rap', 'rap']",1
3623,3623,Blueberry Faygo,Lil Mosey,162547,"['melodic rap', 'rap conscient']",1
38,38,Let It Go (Single Version),Demi Lovato,227133,[],1
7068,7068,Splash.Wave.Repeat (Interlude),Tory Lanez,205717,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",1
28,28,Migraine,twenty one pilots,239013,"['modern rock', 'pop', 'pov: indie', 'rock']",1
26,26,Holding On To You,twenty one pilots,263733,"['modern rock', 'pop', 'pov: indie', 'rock']",1
3608,3608,The Blinding (feat. Travis Scott),Jay Electronica,168379,"['alternative hip hop', 'conscious hip hop', 'drumless hip hop', 'hip hop', 'psychedelic hip hop']",1
3456,3456,Whole Lotta Lovin',Mustard & Travis Scott,299155,"['cali rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",1
3604,3604,Lil Top,YoungBoy Never Broke Again,185746,"['baton rouge rap', 'rap']",1
7078,7078,Van Gogh (feat. Lil Yachty),JID,126957,"['hip hop', 'pop rap', 'rap', 'underground hip hop']",1
17,17,"Mary, Did You Know?",Pentatonix,203018,"['a cappella', 'viral pop']",1
3589,3589,Baby,"Quality Control, Lil Baby & DaBaby",142417,[],1
7086,7086,Doomed,Moses Sumney,263473,"['alternative r&b', 'art pop', 'indie soul', 'la pop']",1
3464,3464,Was It All In My Head?,Olivia O'Brien,202125,"['alt z', 'pop']",1
3580,3580,High Fashion (feat. Mustard),Roddy Ricch,220487,"['melodic rap', 'rap', 'trap']",1
10,10,Truce,twenty one pilots,142533,"['modern rock', 'pop', 'pov: indie', 'rock']",1
3576,3576,Yessirskiii,Lil Uzi Vert & 21 Savage,219340,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']",1
6999,6999,Surfing in Iceland,Goth Babe,272000,"['indie rock', 'pov: indie']",1
3776,3776,No Me Ame,"Rvssian, Anuel AA & Juice WRLD",180000,"['reggaeton', 'trap latino', 'urbano latino']",1
3778,3778,Morocco (feat. 6LACK),Alina Baraz,141941,['etherpop'],1
233,233,No Pressure (feat. Big Sean),Justin Bieber,286843,"['canadian pop', 'pop']",1
3940,3940,Skechers (Remix) [feat. Tyga],DripReport,163800,['viral rap'],1
3939,3939,The Race (feat. 21 Savage & Young Nudy) [Remix],Tay-K,211875,"['cali rap', 'dfw rap', 'rap', 'trap']",1
3104,3104,This Ain't That (feat. Lil Mosey),Trippie Redd,207059,"['melodic rap', 'rap', 'trap']",1
231,231,Sorry,Justin Bieber,200790,"['canadian pop', 'pop']",1
3121,3121,Marlboro Nights,Lonely God,68523,['modern indie pop'],1
3133,3133,The Principal,Melanie Martinez,176844,"['alt z', 'electropop', 'pop']",1
6934,6934,Take Me Away,Trippie Redd & Corbin,201133,"['melodic rap', 'rap', 'trap']",1
3912,3912,New Girl,Labrinth,62775,"['indie poptimism', 'pop']",1
6935,6935,Last Days,Trippie Redd,154040,"['melodic rap', 'rap', 'trap']",1
6936,6936,Thy Motion,Trippie Redd,148693,"['melodic rap', 'rap', 'trap']",1
6937,6937,How You Alive,Trippie Redd,175973,"['melodic rap', 'rap', 'trap']",1
6938,6938,Thinking Bout You,Trippie Redd,166533,"['melodic rap', 'rap', 'trap']",1
6939,6939,Praying 4 Love,Trippie Redd,156133,"['melodic rap', 'rap', 'trap']",1
3151,3151,Broken (Acoustic),lovelytheband,202927,"['modern alternative rock', 'modern rock', 'pov: indie']",1
6940,6940,Reality,Trippie Redd,174240,"['melodic rap', 'rap', 'trap']",1
6943,6943,I'm Mad At Me,Trippie Redd & Lil Wayne,192133,"['melodic rap', 'rap', 'trap']",1
6944,6944,Closed Doors,Trippie Redd & Roddy Ricch,168880,"['melodic rap', 'rap', 'trap']",1
6945,6945,Action,Trippie Redd,121067,"['melodic rap', 'rap', 'trap']",1
6946,6946,Left 4 Dead,Trippie Redd,118640,"['melodic rap', 'rap', 'trap']",1
3103,3103,6 Kiss (feat. Juice WRLD & YNW Melly),Trippie Redd,199437,"['melodic rap', 'rap', 'trap']",1
234,234,No Sense (feat. Travis Scott),Justin Bieber,275038,"['canadian pop', 'pop']",1
3779,3779,Never Grow Up,Taylor Swift,290467,['pop'],1
3946,3946,Ain't No Time,Future,202804,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",1
6888,6888,Innocent (Taylor's Version),Taylor Swift,301222,['pop'],1
3981,3981,Thick N****s and Anime Tiddies,Dbangz,90096,['meme rap'],1
6898,6898,Foolish One (Taylor's Version) (From The Vault),Taylor Swift,311765,['pop'],1
6899,6899,Timeless (Taylor's Version) (From The Vault),Taylor Swift,321397,['pop'],1
3091,3091,STUPID (feat. Yung Baby Tate),Ashnikko,167317,"['alt z', 'escape room']",1
3093,3093,bleed you still,Greyson Chance,158160,"['post-teen pop', 'viral pop']",1
241,241,We Are (feat. Nas) [Bonus Track],Justin Bieber,202957,"['canadian pop', 'pop']",1
3965,3965,Save Me from Myself,"Louis The Child, NoMBe & Big Gigantic",211543,"['edm', 'electropop', 'indie poptimism']",1
237,237,Children,Justin Bieber,223326,"['canadian pop', 'pop']",1
3960,3960,Rick N Morty,SwuM,111781,"['chillhop', 'lo-fi beats']",1
6909,6909,You and Me,Shallou,234228,"['electropop', 'indie electropop', 'vapor soul']",1
3957,3957,F**k the World (Summer in London),Brent Faiyaz,236704,"['r&b', 'rap']",1
3956,3956,No Tissues,Postcard Boy,185754,['san diego indie'],1
3954,3954,All Bad (feat. Lil Uzi Vert),Future,207739,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",1
6910,6910,PRBLMS,6LACK,246773,"['atl hip hop', 'melodic rap', 'r&b', 'rap', 'trap']",1
3952,3952,Sum 2 Prove,Lil Baby,205760,"['atl hip hop', 'atl trap', 'rap', 'trap']",1
3951,3951,Resonance,Home,212715,[],1
3950,3950,Temperature,Sean Paul,218573,"['dance pop', 'dancehall', 'pop', 'pop rap']",1
3949,3949,I Cry,Flo Rida,223800,[],1
6947,6947,Wind,Trippie Redd & The Kid LAROI,170053,"['melodic rap', 'rap', 'trap']",1
6948,6948,Helicopter,Trippie Redd & Tommy Lee Sparta,142413,"['melodic rap', 'rap', 'trap']",1
6949,6949,Took My Breath Away,Trippie Redd & Skye Morales,180133,"['melodic rap', 'rap', 'trap']",1
6950,6950,Flowers,Trippie Redd & Bryson Tiller,203787,"['melodic rap', 'rap', 'trap']",1
3264,3264,Dark Liquor,Tunji Ige,179603,['underground hip hop'],1
146,146,Counting Stars,OneRepublic,257286,"['piano rock', 'pop']",1
3817,3817,Landed,Drake,152195,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",1
3815,3815,When To Say When,Drake,223124,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",1
3814,3814,Deep Pockets,Drake,222929,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",1
3813,3813,Demons (feat. Fivio Foreign & Sosa Geek),Drake,204805,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",1
145,145,My Songs Know What You Did In the Dark (Light Em Up),Fall Out Boy,186867,"['emo', 'modern rock', 'pop', 'rock']",1
3809,3809,Losses,Drake,271184,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",1
3267,3267,Time to Pretend,MGMT,262853,"['alternative rock', 'indie rock', 'indietronica', 'modern rock', 'rock']",1
3268,3268,Banana Pancakes,Jack Johnson,191854,['neo mellow'],1
3284,3284,fake ass bitches,eli.,165868,['sad lo-fi'],1
6988,6988,bad idea right?,Olivia Rodrigo,184784,['pop'],1
3286,3286,Bad (feat. Tiara Thomas),Wale,255693,"['pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']",1
3290,3290,shake ya ass (feat. P-Lo),blackbear,201600,['pop'],1
3291,3291,slide thru (feat. Jerry Good),blackbear,185287,['pop'],1
129,129,Blurred Lines (feat. T.I. & Pharrell),Robin Thicke,262652,"['dance pop', 'neo soul', 'pop rap', 'r&b', 'urban contemporary']",1
3294,3294,oh lord,blackbear,200000,['pop'],1
3298,3298,nervous,blackbear,153913,['pop'],1
3299,3299,help (feat. Maejor),blackbear,213134,['pop'],1
3254,3254,Window Seat,Thomston & Wafia,205666,"['australian pop', 'indie electropop']",1
3251,3251,Boyfriend Jeans,SAYGRACE,202427,['r&b'],1
3830,3830,Mine (US Version),Taylor Swift,230707,['pop'],1
3209,3209,Swish,mike.,278520,"['indie pop rap', 'rhode island rap']",1
6951,6951,The Hate,Trippie Redd,115840,"['melodic rap', 'rap', 'trap']",1
6952,6952,Trip McKnight,Trippie Redd,157400,"['melodic rap', 'rap', 'trap']",1
6956,6956,Gorgeous,Taylor Swift,209677,['pop'],1
6957,6957,Dress,Taylor Swift,230385,['pop'],1
3880,3880,Belong to the Streets Skit,Kehlani,26794,"['pop', 'r&b', 'rap']",1
3877,3877,Can I,Kehlani,167810,"['pop', 'r&b', 'rap']",1
6965,6965,Watch Your Mouth,The Backseat Lovers,271176,"['pov: indie', 'slc indie']",1
3867,3867,Ross Capicchioni,Joyner Lucas,460507,"['boston hip hop', 'hip hop', 'pop rap', 'rap']",1
162,162,Catch Me If You Can,Burnham,197400,"['comic', 'pov: indie']",1
3243,3243,South,Hippo Campus,231469,"['minneapolis indie', 'modern rock', 'pov: indie']",1
161,161,Hurricane,Halsey,223082,"['electropop', 'etherpop', 'indie poptimism', 'pop']",1
160,160,Wrecking Ball,Miley Cyrus,221367,['pop'],1
3851,3851,Bad Intentions (feat. Migos),Niykee Heaton,245723,[],1
3850,3850,CAN'T GO ON,Russ,183680,"['hawaiian hip hop', 'pop rap']",1
3847,3847,Wish I Was Better,Kina & yaeow,140571,"['sad lo-fi', 'slowed and reverb']",1
3844,3844,Crimson and Clover,Tommy James & The Shondells,332760,"['bubblegum pop', 'classic garage rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'merseybeat', 'psychedelic rock', 'rock-and-roll']",1
3842,3842,Never Grow Up,Taylor Swift,290467,['pop'],1
154,154,Marry Me,Jason Derulo,225038,"['dance pop', 'pop']",1
4497,4497,Drunk in Love Remix (feat. JAY Z & Kanye West),Beyoncé,395987,"['pop', 'r&b']",1
4304,4304,On the Low (feat. Kodak Black),Shoreline Mafia,175448,['cali rap'],1
375,375,Pre-Occupied (feat. Blaque Keyz),Jon Bellion,267795,['indie pop rap'],1
493,493,"yea, babe, no way",LANY,219441,"['la pop', 'opm']",1
4709,4709,The Rain,"Rejjie Snow, Cam O'bi & Krondon",241253,[],1
4712,4712,Heat Waves,Glass Animals,238805,"['gauze pop', 'indietronica', 'modern rock', 'pov: indie', 'shiver pop']",1
2277,2277,Versace (feat. Drake) [Remix],Migos,246047,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",1
6539,6539,California King Bed,Rihanna,251600,"['barbadian pop', 'pop', 'urban contemporary']",1
6538,6538,Blue Spirits,DWLLRS,188308,['chill pop'],1
4726,4726,EZRA,SEBASTIAN PAUL,195254,[],1
4727,4727,Jewel,Flume,193732,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm', 'indietronica']",1
2252,2252,Something About the Sunshine,Anna Margaret & Sterling Knight,186800,[],1
2248,2248,Magic (feat. Rivers Cuomo),B.o.B,196133,"['atl hip hop', 'dance pop', 'pop rap', 'rap', 'southern hip hop']",1
4731,4731,The Spins,Mac Miller & Empire of the Sun,195873,"['hip hop', 'pittsburgh rap', 'rap']",1
4740,4740,Pretending,Charlie,78857,"['pop', 'viral pop']",1
2217,2217,Keanu Reeves,Logic,225939,"['conscious hip hop', 'hip hop', 'pop rap', 'rap']",1
2208,2208,Sauce!,XXXTENTACION,144724,"['emo rap', 'miami hip hop', 'rap']",1
6531,6531,Love Galore (Alt Version),SZA,273778,"['pop', 'r&b', 'rap']",1
6530,6530,20 Something,SZA,198160,"['pop', 'r&b', 'rap']",1
4760,4760,pov,Ariana Grande,201882,['pop'],1
4769,4769,Mariners Apartment Complex,Lana Del Rey,246421,"['art pop', 'pop']",1
6518,6518,Love Galore (feat. Travis Scott),SZA,275085,"['pop', 'r&b', 'rap']",1
2180,2180,Thotiana,Blueface,129264,"['cali rap', 'rap', 'trap']",1
2176,2176,Harry,Kelsy Karter & The Heroines,188520,['alt z'],1
2170,2170,Sadness Is Taking Over,flora cash,228000,"['indie pop', 'scandipop', 'swedish indie folk']",1
519,519,The Sound,The 1975,248880,"['modern alternative rock', 'modern rock', 'pop', 'pov: indie', 'rock']",1
520,520,This Must Be My Dream,The 1975,252469,"['modern alternative rock', 'modern rock', 'pop', 'pov: indie', 'rock']",1
2160,2160,Bad Religion,Frank Ocean,175453,"['lgbtq+ hip hop', 'neo soul']",1
2159,2159,Monks,Frank Ocean,200240,"['lgbtq+ hip hop', 'neo soul']",1
2154,2154,Pilot Jones,Frank Ocean,184080,"['lgbtq+ hip hop', 'neo soul']",1
521,521,Paris,The 1975,293077,"['modern alternative rock', 'modern rock', 'pop', 'pov: indie', 'rock']",1
2138,2138,Missing You,All Time Low,244824,"['modern rock', 'neon pop punk', 'pop emo', 'pop punk']",1
532,532,I Love You So,The Walters,160254,"['chicago indie', 'pov: indie']",1
4703,4703,Donna,The Lumineers,185973,"['folk-pop', 'modern rock', 'stomp and holler']",1
6554,6554,beer,HARDY,191401,"['contemporary country', 'modern country pop']",1
4634,4634,If You Love Her,Forest Blakk,217352,['singer-songwriter pop'],1
492,492,like you lots,LANY,198533,"['la pop', 'opm']",1
6596,6596,Diamonds,Rihanna,225147,"['barbadian pop', 'pop', 'urban contemporary']",1
4639,4639,Ew,Joji,207710,['viral pop'],1
6590,6590,Either Way,Chris Stapleton,248057,"['contemporary country', 'outlaw country']",1
6589,6589,Hell of a Year,Parker McCollum,232653,"['classic texas country', 'contemporary country', 'modern country pop', 'texas country']",1
427,427,candayapple (feat. Paul Wall & Riff Raff),blackbear,274732,['pop'],1
6586,6586,Not a Love Song,Mariah the Scientist,194412,['alternative r&b'],1
4649,4649,Midnight Sky,Miley Cyrus,223279,['pop'],1
4654,4654,Plastic Hearts,Miley Cyrus,205724,['pop'],1
6580,6580,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)",Macklemore & Ryan Lewis,294320,"['pop rap', 'seattle hip hop']",1
4657,4657,You,Cam Meekins,261733,"['boston hip hop', 'indie pop rap']",1
6579,6579,'Til You Can't,Cody Johnson,224213,"['classic texas country', 'contemporary country', 'modern country pop']",1
2300,2300,Runnin',Nico & Vinz,255234,['afrobeats'],1
2299,2299,People,Nico & Vinz,263840,['afrobeats'],1
2297,2297,[Powerful],Nico & Vinz,15240,['afrobeats'],1
4667,4667,A Soulmate Who Wasn’t Meant to Be,Jess Benko,316556,['gen z singer-songwriter'],1
